,SK_ID_CURR,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,NAME_CONTRACT_TYPE,CODE_GENDER,DAYS_BIRTH,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERC,AMT_CREDIT,AMT_ANNUITY,INCOME_CREDIT_PERC
459,100529,Single / not married,Higher education,Core staff,Cash loans,1,24,0,135000.0,0.132,269550.0,17820.0,0.501
460,100530,Married,Secondary / secondary special,Sales staff,Cash loans,1,49,0,135000.0,0.2578,770292.0,34807.5,0.1753
461,100531,Married,Higher education,Core staff,Cash loans,1,33,0,112500.0,0.2223,904500.0,25002.0,0.1244
462,100532,Civil marriage,Secondary / secondary special,Laborers,Cash loans,0,50,0,99000.0,0.1322,277969.5,13086.0,0.3562
463,100533,Married,Secondary / secondary special,Laborers,Revolving loans,0,42,0,121500.0,0.1573,382500.0,19125.0,0.3176
464,100534,Married,Secondary / secondary special,Laborers,Cash loans,1,38,1,157500.0,0.09174,256500.0,14449.5,0.6143
465,100535,Civil marriage,Secondary / secondary special,Laborers,Cash loans,0,56,1,90000.0,0.1292,225000.0,11619.0,0.4
466,100536,Married,Secondary / secondary special,Sales staff,Cash loans,1,39,0,99000.0,0.4248,787131.0,42066.0,0.1257
467,100537,Married,Higher education,Accountants,Cash loans,1,31,0,180000.0,0.2092,1044724.5,37656.0,0.1722
468,100538,Married,Secondary / secondary special,Security staff,Cash loans,0,44,1,157500.0,0.155,450000.0,24412.5,0.35
469,100539,Single / not married,Secondary / secondary special,Core staff,Cash loans,0,40,0,184500.0,0.1206,225000.0,22252.5,0.82
470,100540,Single / not married,Secondary / secondary special,Medicine staff,Cash loans,1,25,0,157500.0,0.1708,338832.0,26901.0,0.4648
471,100541,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,29,1,180000.0,0.2406,900000.0,43299.0,0.2
472,100542,Married,Secondary / secondary special,Medicine staff,Cash loans,1,44,0,112500.0,0.1,156339.0,11245.5,0.7197
473,100543,Separated,Secondary / secondary special,n.a.,Cash loans,1,55,0,157500.0,0.1696,225000.0,26703.0,0.7
474,100544,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,37,0,96750.0,0.1362,252000.0,13176.0,0.384
475,100545,Married,Secondary / secondary special,n.a.,Cash loans,1,52,0,144000.0,0.2065,1012500.0,29736.0,0.1422
476,100546,Married,Secondary / secondary special,n.a.,Cash loans,0,64,0,67500.0,0.321,508495.5,21672.0,0.1327
477,100547,Married,Secondary / secondary special,High skill tech staff,Cash loans,0,27,1,211500.0,0.1035,450000.0,21888.0,0.47
478,100549,Single / not married,Secondary / secondary special,Private service staff,Cash loans,1,45,0,225000.0,0.126,545040.0,28350.0,0.4128
479,100550,Married,Higher education,Laborers,Cash loans,1,37,0,247500.0,0.0977,669591.0,24178.5,0.3696
480,100554,Married,Higher education,Managers,Cash loans,1,32,0,225000.0,0.1381,1125000.0,31068.0,0.2
481,100555,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,33,1,112500.0,0.1532,337500.0,17230.5,0.3333
482,100556,Widow,Secondary / secondary special,n.a.,Cash loans,1,62,0,58500.0,0.0848,50940.0,4959.0,1.148
483,100557,Married,Incomplete higher,Sales staff,Cash loans,1,29,0,225000.0,0.1946,1320975.0,43785.0,0.1703
484,100558,Married,Secondary / secondary special,Laborers,Revolving loans,0,53,0,157500.0,0.0857,270000.0,13500.0,0.5835
485,100559,Married,Higher education,Core staff,Cash loans,1,56,0,450000.0,0.2583,2286211.5,116266.5,0.1968
486,100560,Married,Higher education,n.a.,Cash loans,1,57,1,49500.0,0.232,225000.0,11488.5,0.22
487,100562,Married,Higher education,Managers,Revolving loans,0,33,0,337500.0,0.1,675000.0,33750.0,0.5
488,100563,Married,Secondary / secondary special,Sales staff,Cash loans,1,41,0,135000.0,0.2888,1175314.5,38974.5,0.11487
489,100564,Married,Secondary / secondary special,Drivers,Cash loans,0,44,0,180000.0,0.224,835380.0,40320.0,0.2155
490,100565,Married,Secondary / secondary special,n.a.,Cash loans,1,57,0,112500.0,0.2229,518562.0,25078.5,0.2169
491,100566,Married,Secondary / secondary special,Cooking staff,Cash loans,1,49,0,117000.0,0.2343,932643.0,27400.5,0.1255
492,100567,Married,Secondary / secondary special,Sales staff,Revolving loans,0,22,0,99000.0,0.0909,180000.0,9000.0,0.55
493,100570,Married,Secondary / secondary special,Laborers,Cash loans,1,36,1,180000.0,0.2052,1395000.0,36927.0,0.129
494,100571,Married,Secondary / secondary special,Drivers,Cash loans,0,27,0,292500.0,0.1338,983299.5,39127.5,0.2974
495,100572,Married,Lower secondary,n.a.,Cash loans,1,52,0,31500.0,0.4265,314055.0,13437.0,0.1003
496,100573,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,36,1,157500.0,0.1686,961146.0,26559.0,0.1638
497,100574,Married,Higher education,Drivers,Cash loans,0,50,0,225000.0,0.267,1125000.0,60070.5,0.2
498,100575,Civil marriage,Higher education,n.a.,Cash loans,0,61,0,108000.0,0.1628,247275.0,17586.0,0.4368
499,100576,Married,Secondary / secondary special,Cooking staff,Cash loans,1,35,0,180000.0,0.1354,225000.0,24363.0,0.8
500,100577,Married,Lower secondary,n.a.,Cash loans,1,63,0,171000.0,0.0931,555273.0,15912.0,0.3079
501,100578,Married,Lower secondary,Laborers,Cash loans,0,30,1,135000.0,0.12476,358443.0,16839.0,0.3767
502,100579,Married,Secondary / secondary special,High skill tech staff,Cash loans,0,43,1,180000.0,0.1622,270000.0,29209.5,0.6665
503,100580,Married,Secondary / secondary special,Laborers,Cash loans,1,52,0,270000.0,0.0999,528318.0,26973.0,0.511
504,100581,Married,Higher education,n.a.,Cash loans,1,53,0,270000.0,0.11835,835380.0,31950.0,0.3232
505,100582,Married,Secondary / secondary special,n.a.,Cash loans,0,62,0,135000.0,0.3357,1546020.0,45328.5,0.08734
506,100583,Married,Secondary / secondary special,Drivers,Cash loans,0,45,0,360000.0,0.03638,343800.0,13090.5,1.047
507,100584,Single / not married,Secondary / secondary special,Accountants,Cash loans,1,52,1,139500.0,0.0736,269550.0,10264.5,0.5176
508,100585,Married,Secondary / secondary special,Laborers,Cash loans,0,33,0,126000.0,0.0861,284400.0,10849.5,0.443
509,100586,Widow,Secondary / secondary special,n.a.,Cash loans,1,61,0,85500.0,0.2568,515529.0,21969.0,0.1659
510,100587,Widow,Secondary / secondary special,Cleaning staff,Cash loans,1,49,0,90000.0,0.1302,117162.0,11718.0,0.768
511,100588,Single / not married,Higher education,Laborers,Cash loans,1,32,0,157500.0,0.127,679500.0,19998.0,0.2318
512,100589,Single / not married,Secondary / secondary special,n.a.,Cash loans,0,27,0,103500.0,0.2517,302076.0,26055.0,0.3425
513,100590,Married,Secondary / secondary special,n.a.,Cash loans,1,43,1,225000.0,0.229,478498.5,51534.0,0.4702
514,100593,Married,Secondary / secondary special,Cooking staff,Cash loans,1,37,0,90000.0,0.3123,263686.5,28107.0,0.3413
515,100594,Single / not married,Higher education,Sales staff,Cash loans,1,39,0,106398.0,0.093,360000.0,9900.0,0.2957
516,100595,Married,Secondary / secondary special,Realty agents,Cash loans,1,42,0,247500.0,0.1442,450000.0,35685.0,0.55
517,100596,Separated,Secondary / secondary special,Cooking staff,Cash loans,1,47,0,117000.0,0.2183,599778.0,25542.0,0.1951
518,100597,Separated,Secondary / secondary special,n.a.,Cash loans,1,51,0,135000.0,0.1766,734994.0,23841.0,0.1837
519,100598,Married,Higher education,Drivers,Cash loans,0,36,0,202500.0,0.2203,1125000.0,44617.5,0.18
520,100599,Married,Secondary / secondary special,Laborers,Cash loans,0,44,0,315000.0,0.128,835380.0,40320.0,0.377
521,100600,Married,Secondary / secondary special,Core staff,Cash loans,1,40,0,112500.0,0.4202,1237684.5,47272.5,0.0909
522,100601,Married,Secondary / secondary special,Laborers,Cash loans,1,37,0,157500.0,0.0935,284400.0,14724.0,0.5537
523,100603,Married,Secondary / secondary special,Security staff,Cash loans,0,54,0,144000.0,0.1974,442791.0,28426.5,0.3252
524,100604,Civil marriage,Higher education,n.a.,Cash loans,1,23,1,180000.0,0.11,278460.0,19800.0,0.6465
525,100605,Married,Higher education,Laborers,Cash loans,1,27,0,229500.0,0.3171,1006920.0,72778.5,0.2279
526,100606,Married,Secondary / secondary special,n.a.,Cash loans,0,55,0,225000.0,0.0856,593010.0,19260.0,0.3794
527,100608,Married,Secondary / secondary special,n.a.,Cash loans,1,56,1,184500.0,0.157,654498.0,28957.5,0.282
528,100609,Single / not married,Secondary / secondary special,Sales staff,Cash loans,1,25,0,180000.0,0.11,294322.5,19800.0,0.612
529,100610,Separated,Incomplete higher,Sales staff,Cash loans,1,36,0,292500.0,0.0904,900000.0,26446.5,0.325
530,100611,Married,Higher education,Sales staff,Cash loans,1,47,1,135000.0,0.12054,254700.0,16276.5,0.5303
531,100612,Married,Higher education,Laborers,Cash loans,1,39,1,157500.0,0.2391,1288350.0,37669.5,0.12225
532,100614,Single / not married,Incomplete higher,Core staff,Revolving loans,1,22,1,90000.0,0.1,180000.0,9000.0,0.5
533,100615,Single / not married,Secondary / secondary special,Security staff,Cash loans,1,50,0,180000.0,0.11035,675000.0,19867.5,0.2666
534,100616,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,36,1,225000.0,0.0981,203760.0,22072.5,1.1045
535,100619,Single / not married,Higher education,n.a.,Cash loans,1,30,1,99000.0,0.138,364896.0,13653.0,0.2712
536,100620,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,47,0,225000.0,0.22,1800000.0,49500.0,0.125
537,100621,Married,Secondary / secondary special,Core staff,Cash loans,0,49,0,450000.0,0.1159,1312110.0,52168.5,0.343
538,100623,Married,Secondary / secondary special,Core staff,Cash loans,1,48,0,207000.0,0.0785,380533.5,16249.5,0.544
539,100624,Married,Secondary / secondary special,n.a.,Cash loans,0,65,0,99000.0,0.2244,521280.0,22216.5,0.19
540,100626,Married,Higher education,Core staff,Cash loans,1,30,0,337500.0,0.1121,926136.0,37849.5,0.3645
541,100627,Married,Higher education,Laborers,Cash loans,1,41,0,162000.0,0.2883,874152.0,46701.0,0.1853
542,100628,Civil marriage,Secondary / secondary special,Sales staff,Cash loans,1,42,1,121500.0,0.0697,225000.0,8469.0,0.54
543,100629,Married,Secondary / secondary special,Core staff,Cash loans,1,47,0,112500.0,0.07983,201024.0,8982.0,0.5596
544,100630,Single / not married,Higher education,Laborers,Cash loans,1,26,1,202500.0,0.0923,675000.0,18693.0,0.3
545,100631,Separated,Secondary / secondary special,n.a.,Cash loans,1,47,0,135000.0,0.1989,913500.0,26838.0,0.1478
546,100632,Married,Higher education,Managers,Cash loans,0,44,0,225000.0,0.3513,732915.0,79065.0,0.307
547,100633,Married,Secondary / secondary special,Drivers,Cash loans,0,36,0,247500.0,0.1018,414792.0,25195.5,0.5967
548,100634,Married,Higher education,Core staff,Cash loans,1,34,0,108000.0,0.135,157500.0,14575.5,0.6855
549,100635,Married,Secondary / secondary special,Laborers,Cash loans,1,33,0,157500.0,0.1214,238500.0,19120.5,0.66
550,100636,Separated,Higher education,High skill tech staff,Cash loans,1,57,0,211500.0,0.2361,1506816.0,49927.5,0.1404
551,100637,Married,Higher education,Core staff,Revolving loans,1,62,0,270000.0,0.1417,765000.0,38250.0,0.353
552,100638,Married,Secondary / secondary special,Laborers,Cash loans,0,36,0,135000.0,0.1493,203760.0,20151.0,0.6626
553,100639,Married,Secondary / secondary special,Sales staff,Cash loans,1,48,0,90000.0,0.1729,158301.0,15552.0,0.5684
554,100640,Married,Higher education,Managers,Cash loans,1,32,0,157500.0,0.1294,373311.0,20380.5,0.4219
555,100641,Civil marriage,Secondary / secondary special,Security staff,Cash loans,0,31,0,112500.0,0.18,254700.0,20250.0,0.4417
556,100642,Married,Incomplete higher,n.a.,Cash loans,1,59,0,157500.0,0.2988,1350000.0,47056.5,0.11664
557,100643,Separated,Higher education,n.a.,Cash loans,1,63,0,90000.0,0.3298,755190.0,29677.5,0.1192
558,100644,Married,Higher education,n.a.,Cash loans,1,34,0,76500.0,0.1705,119925.0,13045.5,0.6377
559,100645,Single / not married,Secondary / secondary special,Managers,Cash loans,0,33,1,247500.0,0.1288,900000.0,31887.0,0.275
560,100646,Married,Secondary / secondary special,Laborers,Cash loans,0,41,0,216000.0,0.1448,640080.0,31261.5,0.3374
561,100647,Married,Higher education,n.a.,Revolving loans,1,46,0,99000.0,0.125,247500.0,12375.0,0.4
562,100648,Civil marriage,Secondary / secondary special,Core staff,Cash loans,0,34,1,67500.0,0.1641,225000.0,11074.5,0.3
563,100649,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,31,1,180000.0,0.0744,284400.0,13387.5,0.633
564,100650,Single / not married,Secondary / secondary special,Low-skill Laborers,Cash loans,0,45,1,135000.0,0.232,808650.0,31333.5,0.167
565,100651,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,35,1,157500.0,0.1307,634482.0,20596.5,0.2483
566,100652,Married,Secondary / secondary special,n.a.,Cash loans,1,60,0,130500.0,0.419,995562.0,54684.0,0.1311
567,100653,Separated,Secondary / secondary special,Laborers,Cash loans,1,33,0,247500.0,0.1565,755856.0,38722.5,0.3274
568,100654,Married,Higher education,n.a.,Cash loans,1,32,0,135000.0,0.1477,427500.0,19939.5,0.3157
569,100655,Married,Secondary / secondary special,Laborers,Revolving loans,0,54,0,112500.0,0.12,270000.0,13500.0,0.4167
570,100656,Married,Secondary / secondary special,n.a.,Cash loans,1,55,0,54000.0,0.2478,312768.0,13378.5,0.1726
571,100657,Married,Lower secondary,n.a.,Cash loans,1,52,1,135000.0,0.12115,414792.0,16357.5,0.3254
572,100658,Civil marriage,Secondary / secondary special,Sales staff,Cash loans,1,24,1,189000.0,0.0619,215640.0,11695.5,0.8765
573,100659,Married,Secondary / secondary special,Core staff,Cash loans,1,51,0,90000.0,0.2179,603792.0,19606.5,0.149
574,100660,Civil marriage,Secondary / secondary special,Sales staff,Revolving loans,0,40,0,234000.0,0.05768,270000.0,13500.0,0.8667
575,100661,Married,Higher education,Managers,Cash loans,0,34,0,202500.0,0.1554,808650.0,31464.0,0.2505
576,100662,Married,Secondary / secondary special,Sales staff,Cash loans,1,46,0,67500.0,0.1174,152685.0,7924.5,0.4421
577,100663,Married,Secondary / secondary special,Medicine staff,Cash loans,1,47,0,112500.0,0.1525,254700.0,17149.5,0.4417
578,100664,Single / not married,Secondary / secondary special,Drivers,Cash loans,0,55,0,87750.0,0.1342,314100.0,11767.5,0.2793
579,100665,Married,Secondary / secondary special,Cooking staff,Revolving loans,1,21,0,112500.0,0.12,270000.0,13500.0,0.4167
580,100666,Single / not married,Secondary / secondary special,n.a.,Cash loans,0,29,0,135000.0,0.1469,422451.0,19822.5,0.3196
581,100667,Married,Secondary / secondary special,n.a.,Cash loans,0,55,0,45000.0,0.3723,168102.0,16753.5,0.2676
582,100668,Single / not married,Higher education,n.a.,Cash loans,1,40,1,144000.0,0.1116,364896.0,16069.5,0.3945
583,100669,Married,Secondary / secondary special,n.a.,Cash loans,0,62,1,81000.0,0.4507,670500.0,36504.0,0.1208
584,100670,Married,Incomplete higher,n.a.,Cash loans,1,54,0,112500.0,0.129,381528.0,14512.5,0.295
585,100671,Married,Lower secondary,Core staff,Cash loans,1,33,0,135000.0,0.3462,900000.0,46732.5,0.15
586,100672,Married,Secondary / secondary special,n.a.,Cash loans,0,57,0,112500.0,0.233,808650.0,26217.0,0.1392
587,100673,Single / not married,Higher education,IT staff,Cash loans,0,44,1,225000.0,0.111,942300.0,24984.0,0.2388
588,100674,Married,Higher education,Laborers,Cash loans,1,40,0,157500.0,0.2925,900000.0,46084.5,0.175
589,100675,Married,Secondary / secondary special,n.a.,Cash loans,0,61,0,202500.0,0.1631,1125000.0,33025.5,0.18
590,100676,Married,Secondary / secondary special,Laborers,Cash loans,0,51,1,121500.0,0.374,1223010.0,45454.5,0.09937
591,100678,Married,Higher education,High skill tech staff,Cash loans,1,29,0,184500.0,0.1709,1078200.0,31522.5,0.1711
592,100679,Married,Secondary / secondary special,n.a.,Cash loans,1,54,0,72000.0,0.2029,384048.0,14607.0,0.1875
593,100680,Married,Secondary / secondary special,Sales staff,Cash loans,1,46,0,90000.0,0.3018,254700.0,27153.0,0.3533
594,100681,Married,Secondary / secondary special,Sales staff,Cash loans,1,45,1,180000.0,0.1493,526491.0,26878.5,0.3418
595,100682,Married,Secondary / secondary special,Drivers,Cash loans,0,45,0,90000.0,0.146,279000.0,13135.5,0.3225
596,100683,Married,Secondary / secondary special,Drivers,Revolving loans,0,47,0,157500.0,0.0857,270000.0,13500.0,0.5835
597,100684,Married,Secondary / secondary special,Secretaries,Cash loans,0,55,1,225000.0,0.1289,991944.0,29002.5,0.2268
598,100685,Single / not married,Secondary / secondary special,Drivers,Cash loans,0,54,1,265500.0,0.08716,360000.0,23134.5,0.7373
599,100686,Married,Higher education,Core staff,Cash loans,1,35,1,135000.0,0.2993,1125000.0,40410.0,0.12
600,100687,Married,Secondary / secondary special,Security staff,Cash loans,0,33,0,243000.0,0.1666,631332.0,40477.5,0.385
601,100688,Married,Secondary / secondary special,Sales staff,Cash loans,1,35,0,135000.0,0.1002,167121.0,13527.0,0.8076
602,100689,Widow,Secondary / secondary special,n.a.,Cash loans,1,59,0,63000.0,0.3716,528633.0,23413.5,0.1192
603,100690,Civil marriage,Secondary / secondary special,Laborers,Cash loans,1,33,0,135000.0,0.1237,244998.0,16704.0,0.551
604,100691,Married,Secondary / secondary special,Laborers,Revolving loans,0,43,0,225000.0,0.13,585000.0,29250.0,0.3845
605,100692,Married,Incomplete higher,Medicine staff,Cash loans,1,23,0,81000.0,0.1334,90000.0,10809.0,0.9
606,100693,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,44,0,90000.0,0.2913,808650.0,26217.0,0.11127
607,100694,Married,Higher education,Laborers,Revolving loans,0,39,0,180000.0,0.125,450000.0,22500.0,0.4
608,100695,Married,Secondary / secondary special,n.a.,Cash loans,1,47,0,135000.0,0.2651,1219500.0,35788.5,0.1107
609,100696,Married,Lower secondary,Laborers,Cash loans,0,41,0,360000.0,0.06085,675000.0,21906.0,0.533
610,100697,Married,Higher education,n.a.,Cash loans,1,56,0,225000.0,0.0798,495985.5,17946.0,0.4536
611,100698,Single / not married,Secondary / secondary special,Managers,Cash loans,0,39,0,157500.0,0.1292,477000.0,20340.0,0.33
612,100700,Married,Higher education,Sales staff,Cash loans,1,47,1,157500.0,0.1998,526491.0,31482.0,0.299
613,100701,Married,Secondary / secondary special,n.a.,Cash loans,1,62,0,67500.0,0.2908,495000.0,19629.0,0.1364
614,100703,Married,Secondary / secondary special,n.a.,Cash loans,1,68,0,112500.0,0.1948,225000.0,21919.5,0.5
615,100704,Married,Higher education,Managers,Cash loans,1,48,1,90000.0,0.2471,760500.0,22234.5,0.11835
616,100705,Married,Secondary / secondary special,Laborers,Cash loans,0,47,0,90000.0,0.3562,490536.0,32067.0,0.1835
617,100706,Single / not married,Secondary / secondary special,n.a.,Cash loans,1,61,0,180000.0,0.1263,533668.5,22738.5,0.3374
618,100707,Married,Higher education,n.a.,Cash loans,0,46,0,135000.0,0.2783,1160973.0,37579.5,0.1163
619,100708,Separated,Secondary / secondary special,Accountants,Cash loans,1,48,0,135000.0,0.2211,808650.0,29839.5,0.167
620,100709,Married,Secondary / secondary special,Core staff,Cash loans,0,23,0,157500.0,0.074,225000.0,11650.5,0.7
621,100710,Married,Higher education,Managers,Cash loans,0,31,0,180000.0,0.11755,439740.0,21154.5,0.4094
622,100712,Married,Higher education,Managers,Cash loans,0,41,1,540000.0,0.08044,1575000.0,43443.0,0.3428
623,100713,Married,Higher education,Accountants,Cash loans,1,35,0,180000.0,0.1785,755190.0,32125.5,0.2384
624,100714,Married,Secondary / secondary special,n.a.,Cash loans,1,59,0,99000.0,0.2212,548770.5,21892.5,0.1804
625,100715,Civil marriage,Secondary / secondary special,Laborers,Cash loans,0,52,0,126000.0,0.10754,337500.0,13549.5,0.3733
626,100716,Married,Secondary / secondary special,n.a.,Cash loans,1,32,1,135000.0,0.4463,761067.0,60259.5,0.1774
627,100717,Civil marriage,Secondary / secondary special,High skill tech staff,Cash loans,0,29,0,135000.0,0.1025,284400.0,13833.0,0.4746
628,100718,Married,Higher education,Laborers,Cash loans,1,44,0,234000.0,0.1125,360000.0,26325.0,0.65
629,100719,Married,Higher education,Medicine staff,Cash loans,1,33,0,292500.0,0.202,746280.0,59094.0,0.3918
630,100720,Civil marriage,Secondary / secondary special,Medicine staff,Cash loans,1,24,0,90000.0,0.1589,135000.0,14305.5,0.6665
631,100721,Married,Secondary / secondary special,n.a.,Cash loans,1,53,0,216000.0,0.11755,868500.0,25393.5,0.2487
632,100722,Married,Secondary / secondary special,n.a.,Cash loans,0,44,0,540000.0,0.04935,545040.0,26640.0,0.9907
633,100723,Civil marriage,Secondary / secondary special,Laborers,Cash loans,1,39,1,202500.0,0.0894,227520.0,18103.5,0.89
634,100724,Civil marriage,Incomplete higher,Core staff,Cash loans,1,40,0,112500.0,0.1467,312768.0,16506.0,0.3596
635,100725,Married,Higher education,n.a.,Cash loans,1,31,0,112500.0,0.4617,1223010.0,51948.0,0.092
636,100726,Married,Secondary / secondary special,Drivers,Cash loans,0,28,1,202500.0,0.08527,450000.0,17271.0,0.45
637,100727,Separated,Secondary / secondary special,Sales staff,Cash loans,1,46,0,112500.0,0.092,284400.0,10345.5,0.3955
638,100728,Civil marriage,Secondary / secondary special,Medicine staff,Cash loans,1,48,1,112500.0,0.1455,555273.0,16366.5,0.2026
639,100730,Married,Higher education,Accountants,Cash loans,1,46,0,315000.0,0.1969,1971072.0,62019.0,0.1598
640,100731,Married,Secondary / secondary special,n.a.,Revolving loans,1,37,0,112500.0,0.12,270000.0,13500.0,0.4167
641,100732,Married,Incomplete higher,Laborers,Cash loans,1,28,0,225000.0,0.09784,450000.0,22018.5,0.5
642,100733,Married,Incomplete higher,Core staff,Cash loans,1,39,1,157500.0,0.1332,450000.0,20979.0,0.35
643,100734,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,38,0,157500.0,0.3286,1218375.0,51750.0,0.1293
644,100735,Married,Secondary / secondary special,Medicine staff,Cash loans,1,39,0,292500.0,0.08765,720000.0,25636.5,0.4062
645,100736,Married,Secondary / secondary special,Laborers,Cash loans,0,56,1,112500.0,0.3096,1080000.0,34839.0,0.1042
646,100737,Separated,Secondary / secondary special,n.a.,Cash loans,1,66,0,112500.0,0.153,247275.0,17208.0,0.455
647,100738,Married,Secondary / secondary special,Laborers,Revolving loans,1,29,0,135000.0,0.06665,180000.0,9000.0,0.75
648,100739,Married,Higher education,Accountants,Revolving loans,1,29,0,216000.0,0.0781,337500.0,16875.0,0.64
649,100741,Single / not married,Secondary / secondary special,Low-skill Laborers,Cash loans,0,23,0,90000.0,0.2126,284400.0,19134.0,0.3164
650,100742,Married,Secondary / secondary special,n.a.,Cash loans,1,55,0,108000.0,0.1606,390960.0,17352.0,0.2761
651,100743,Married,Secondary / secondary special,Laborers,Cash loans,1,54,0,38250.0,0.135,47970.0,5166.0,0.7974
652,100746,Married,Higher education,n.a.,Revolving loans,0,48,0,171000.0,0.1448,495000.0,24750.0,0.3455
653,100748,Married,Higher education,Sales staff,Cash loans,1,45,0,103500.0,0.1428,270000.0,14778.0,0.3833
654,100749,Married,Higher education,Sales staff,Cash loans,1,46,1,171000.0,0.11694,679500.0,19998.0,0.2517
655,100750,Civil marriage,Secondary / secondary special,Laborers,Cash loans,1,36,0,121500.0,0.1646,472500.0,19993.5,0.257
656,100755,Civil marriage,Secondary / secondary special,n.a.,Cash loans,1,29,0,90000.0,0.08246,107820.0,7420.5,0.835
657,100756,Married,Higher education,Core staff,Cash loans,1,53,0,202500.0,0.126,247675.5,25506.0,0.8174
658,100757,Civil marriage,Secondary / secondary special,Laborers,Cash loans,1,50,1,180000.0,0.1217,675000.0,21906.0,0.2666
659,100758,Single / not married,Higher education,Cleaning staff,Cash loans,1,36,0,157500.0,0.10803,448056.0,17019.0,0.3516
660,100759,Married,Incomplete higher,Drivers,Cash loans,0,44,1,202500.0,0.2476,938304.0,50121.0,0.2158
661,100761,Civil marriage,Higher education,Realty agents,Cash loans,1,31,1,225000.0,0.0657,225000.0,14778.0,1.0
662,100764,Married,Higher education,Managers,Revolving loans,0,29,0,135000.0,0.06665,180000.0,9000.0,0.75
663,100766,Married,Secondary / secondary special,Drivers,Cash loans,0,39,0,126000.0,0.07635,157050.0,9621.0,0.8022
664,100767,Civil marriage,Secondary / secondary special,Laborers,Cash loans,0,38,0,157500.0,0.1998,808650.0,31464.0,0.1948
665,100768,Married,Secondary / secondary special,Laborers,Cash loans,0,55,1,112500.0,0.0943,277969.5,10606.5,0.4048
666,100769,Married,Higher education,Managers,Cash loans,0,38,0,247500.0,0.2354,805500.0,58243.5,0.3074
667,100771,Married,Higher education,Managers,Cash loans,0,46,0,288000.0,0.2384,1971072.0,68643.0,0.1461
668,100773,Widow,Secondary / secondary special,n.a.,Cash loans,1,63,0,112500.0,0.2332,254700.0,26226.0,0.4417
669,100774,Married,Secondary / secondary special,Sales staff,Cash loans,1,52,0,90000.0,0.2493,675000.0,22437.0,0.1333
670,100775,Single / not married,Secondary / secondary special,Laborers,Cash loans,0,22,1,112500.0,0.2006,351000.0,22558.5,0.3206
671,100776,Married,Higher education,Accountants,Cash loans,1,33,0,225000.0,0.2349,1096020.0,52857.0,0.2053
672,100778,Married,Secondary / secondary special,Drivers,Cash loans,0,50,0,202500.0,0.2546,1006920.0,51543.0,0.201
673,100779,Married,Secondary / secondary special,High skill tech staff,Cash loans,1,56,0,135000.0,0.345,1125000.0,46557.0,0.12
674,100780,Married,Higher education,Core staff,Cash loans,1,28,1,112500.0,0.2742,679500.0,30834.0,0.1655
675,100781,Married,Higher education,Drivers,Cash loans,0,55,0,405000.0,0.1058,1327648.5,42826.5,0.305
676,100782,Married,Secondary / secondary special,Drivers,Cash loans,0,42,1,225000.0,0.1327,1017000.0,29866.5,0.2212
677,100783,Civil marriage,Secondary / secondary special,Laborers,Revolving loans,0,26,0,135000.0,0.06665,180000.0,9000.0,0.75
678,100784,Married,Secondary / secondary special,n.a.,Cash loans,1,60,0,54000.0,1.374,1885500.0,74191.5,0.02864
679,100785,Married,Secondary / secondary special,n.a.,Cash loans,1,58,1,67500.0,0.2678,293535.0,18085.5,0.23
680,100786,Married,Higher education,n.a.,Cash loans,1,45,1,270000.0,0.04385,265851.0,11839.5,1.016
681,100787,Separated,Higher education,Managers,Cash loans,0,45,1,270000.0,0.1056,675000.0,28507.5,0.4
682,100788,Married,Higher education,Core staff,Cash loans,1,27,1,112500.0,0.42,450000.0,47254.5,0.25
683,100789,Married,Secondary / secondary special,n.a.,Cash loans,1,44,0,112500.0,0.2203,813195.0,24786.0,0.1383
684,100790,Married,Secondary / secondary special,Laborers,Cash loans,0,25,1,157500.0,0.1738,339948.0,27387.0,0.4634
685,100793,Married,Higher education,Accountants,Cash loans,1,35,0,126000.0,0.2081,808650.0,26217.0,0.1558
686,100794,Widow,Secondary / secondary special,n.a.,Cash loans,1,58,0,49500.0,0.3718,431280.0,18400.5,0.11475
687,100795,Married,Secondary / secondary special,Managers,Cash loans,0,37,0,180000.0,0.1733,963000.0,31194.0,0.1869
688,100796,Widow,Secondary / secondary special,Cleaning staff,Cash loans,1,52,0,405000.0,0.08093,413235.0,32778.0,0.98
689,100798,Separated,Secondary / secondary special,Laborers,Cash loans,0,45,0,81000.0,0.392,454500.0,31761.0,0.1782
690,100799,Married,Secondary / secondary special,n.a.,Cash loans,1,58,0,103500.0,0.3784,886090.5,39159.0,0.1168
